Frame Offset; Frame Index; Frame Time (ms); Time from first frame (ms)
1544;25765;1.841;3419.22999024391
1545;25766;1.7781;3421.07099020481
1546;25767;1.7877;3422.84909021854
1547;25768;2.0197;3424.63679015636
1548;25769;1.9667;3426.65649020672
1549;25770;1.8709;3428.62319016457
1550;25771;1.7133;3430.49409019947
1551;25772;1.9385;3432.20739018917
1552;25773;2.1276;3434.1458902359
1553;25774;2.2245;3436.27349019051
1554;25775;1.8501;3438.49799013138
1555;25776;1.9219;3440.34809017181
1556;25777;2.4217;3442.26999020576
1557;25778;1.9158;3444.69169020653
1558;25779;1.8198;3446.60749018192
1559;25780;1.8457;3448.42729020119
1560;25781;13.3284;3450.27299022675
1561;25782;2.3955;3463.60138988495
1562;25783;2.0629;3465.99688982964
1563;25784;2.1433;3468.05978989601
1564;25785;1.7556;3470.20308995247
1565;25786;1.7619;3471.95868992805
1566;25787;1.7939;3473.72058987617
1567;25788;2.2339;3475.51448988914
1568;25789;2.17;3477.74838995934
1569;25790;1.5441;3479.91839003563
1570;25791;1.6937;3481.46249008179
1571;25792;2.0073;3483.15619003773
1572;25793;1.842;3485.16348993778
1573;25794;1.6386;3487.00548994541
1574;25795;1.7102;3488.64408993721
1575;25796;1.8686;3490.35428988934
1576;25797;2.3335;3492.22288990021
1577;25798;1.8152;3494.55638980865
1578;25799;2.2247;3496.37158977985
1579;25800;1.7518;3498.59628975391
1580;25801;1.9142;3500.34808969498
1581;25802;1.8289;3502.26228964329
1582;25803;1.6914;3504.09118962288
1583;25804;1.8518;3505.782589674
1584;25805;2.0525;3507.6343896389
1585;25806;2.0245;3509.68688964844
1586;25807;1.7355;3511.71138954163
1587;25808;1.6551;3513.44688951969
1588;25809;2.0058;3515.10198950768
1589;25810;2.383;3517.10778951645
1590;25811;1.7685;3519.49078941345
1591;25812;1.7935;3521.25928938389
1592;25813;1.8427;3523.05278933048
1593;25814;2.2361;3524.89548933506
1594;25815;1.8497;3527.13158929348
1595;25816;1.7257;3528.98128926754
1596;25817;1.6968;3530.70698928833
1597;25818;1.8682;3532.40378928185
1598;25819;1.8452;3534.27198922634
1599;25820;2.4987;3536.11718916893
1600;25821;1.6802;3538.61588907242
1601;25822;1.8367;3540.29608905315
1602;25823;1.904;3542.13278901577
1603;25824;1.7724;3544.03678905964
1604;25825;1.6739;3545.80918908119
1605;25826;1.718;3547.48308908939
1606;25827;1.8662;3549.20108914375
1607;25828;2.2674;3551.067289114
1608;25829;2.2253;3553.33468914032
1609;25830;1.8306;3555.55998921394
1610;25831;2.5013;3557.39058923721
1611;25832;2.1342;3559.89188933372
1612;25833;1.8804;3562.02608942986
1613;25834;1.7948;3563.90648937225
1614;25835;2.2518;3565.70128941536
1615;25836;2.121;3567.95308947563
1616;25837;1.836;3570.07408952713
1617;25838;1.7822;3571.9100894928
1618;25839;1.9188;3573.69228947163
1619;25840;1.8621;3575.611089468
1620;25841;2.3323;3577.47318947315
1621;25842;1.7889;3579.80548942089
1622;25843;1.9557;3581.59438943863
1623;25844;2.2917;3583.55008947849
1624;25845;1.8327;3585.84178936481
1625;25846;1.7668;3587.67448937893
1626;25847;1.7782;3589.4412894249
1627;25848;2.0835;3591.21948945522
1628;25849;1.9877;3593.30298936367
1629;25850;1.7133;3595.29068934917
1630;25851;2.2749;3597.00398933887
1631;25852;2.3243;3599.27888929844
1632;25853;12.5574;3601.60318934917
1633;25854;6.218;3614.16058909893
1634;25855;2.6111;3620.37858903408
1635;25856;1.8988;3622.9896889925
1636;25857;2.1824;3624.88848900795
1637;25858;2.0813;3627.07088899612
1638;25859;2.035;3629.15218901634
1639;25860;1.7854;3631.18718910217
1640;25861;1.9791;3632.97258913517
1641;25862;1.9778;3634.95168912411
1642;25863;2.1379;3636.92948913574
1643;25864;1.6387;3639.06738901138
1644;25865;1.8111;3640.70608901978
1645;25866;1.9195;3642.51718902588
1646;25867;1.9566;3644.4366890192
1647;25868;1.7717;3646.39328896999
1648;25869;1.7007;3648.1649889946
1649;25870;1.8923;3649.86568903923
1650;25871;1.8755;3651.75798904896
1651;25872;1.7222;3653.63348901272
1652;25873;1.7104;3655.35568904877
1653;25874;2.1644;3657.06608903408
1654;25875;2.1214;3659.23048913479
1655;25876;2.5985;3661.35188901424
1656;25877;1.9802;3663.9503890276
1657;25878;2.2628;3665.93058907986
1658;25879;2.6058;3668.19338905811
1659;25880;2.0268;3670.79918897152
1660;25881;2.1246;3672.82598888874
1661;25882;2.7054;3674.95058882236
1662;25883;2.8559;3677.65598881245
1663;25884;2.0645;3680.51188886166
1664;25885;2.3993;3682.57638895512
1665;25886;2.7702;3684.97568905354
1666;25887;2.3729;3687.74588906765
1667;25888;2.4537;3690.11878907681
1668;25889;2.5209;3692.57248914242
1669;25890;2.1932;3695.09338915348
1670;25891;2.3593;3697.28658926487
1671;25892;2.1575;3699.64588916302
1672;25893;2.3029;3701.80338919163
1673;25894;1.9748;3704.10628926754
1674;25895;1.8049;3706.08108925819
1675;25896;2.3002;3707.88598930836
1676;25897;2.0736;3710.18618929386
1677;25898;2.0289;3712.25978934765
1678;25899;1.8065;3714.28868925571
1679;25900;2.4844;3716.09518921375
1680;25901;1.9378;3718.5795892477
1681;25902;1.7911;3720.51738929749
1682;25903;1.8819;3722.30848932266
1683;25904;2.0121;3724.19038927555
1684;25905;1.9344;3726.20248925686
1685;25906;1.7552;3728.13688921928
1686;25907;1.7168;3729.8920892477
1687;25908;2.0185;3731.60888922215
1688;25909;2.1621;3733.62738931179
1689;25910;2.3308;3735.78948938847
1690;25911;1.8259;3738.12028944492
1691;25912;1.9314;3739.94618940353
1692;25913;2.0908;3741.87758934498
1693;25914;1.8804;3743.9683893919
1694;25915;1.7146;3745.8487893343
1695;25916;1.7387;3747.5633893013
1696;25917;1.8347;3749.30208933353
1697;25918;1.9714;3751.1367893219
1698;25919;13.0629;3753.10818934441
1699;25920;3.264;3766.17108893394
1700;25921;2.216;3769.43508887291
1701;25922;1.8206;3771.65108895302
1702;25923;1.893;3773.47168898582
1703;25924;2.08;3775.3646889925
1704;25925;2.2391;3777.44468891621
1705;25926;1.6312;3779.68378889561
1706;25927;1.7409;3781.31498885155
1707;25928;2.0345;3783.05588889122
1708;25929;2.1712;3785.09038877487
1709;25930;1.8682;3787.26158881187
1710;25931;1.7143;3789.12978875637
1711;25932;1.8852;3790.8440887928
1712;25933;1.9704;3792.72928881645
1713;25934;1.7964;3794.69968879223
1714;25935;2.1322;3796.49608874321
1715;25936;1.8144;3798.62828874588
1716;25937;2.4111;3800.44268870354
1717;25938;2.0136;3802.85378861427
1718;25939;1.7542;3804.86738872528
1719;25940;1.7248;3806.62158870697
1720;25941;1.9089;3808.34638869762
1721;25942;1.9376;3810.25528872013
1722;25943;1.812;3812.19288873672
1723;25944;1.7017;3814.00488877296
1724;25945;2.6542;3815.70658874512
1725;25946;2.1362;3818.36078882217
1726;25947;2.0248;3820.49698877335
1727;25948;1.8523;3822.52178883553
1728;25949;2.2128;3824.3740888834
1729;25950;2.3589;3826.58688890934
1730;25951;1.7895;3828.94578897953
1731;25952;1.7021;3830.73528897762
1732;25953;2.0173;3832.43738901615
1733;25954;2.2292;3834.45468890667
1734;25955;2.1821;3836.68388879299
1735;25956;1.634;3838.86598885059
1736;25957;1.7587;3840.49998879433
1737;25958;2.285;3842.25868880749
1738;25959;1.8599;3844.54368889332
1739;25960;1.7816;3846.40358889103
1740;25961;2.0052;3848.1851888895
1741;25962;2.0414;3850.19038879871
1742;25963;1.9283;3852.23178875446
1743;25964;1.8198;3854.16008877754
1744;25965;2.2539;3855.97988879681
1745;25966;1.8598;3858.23378884792
1746;25967;1.957;3860.09358882904
1747;25968;1.9007;3862.05058884621
1748;25969;1.9569;3863.95128881931
1749;25970;1.9562;3865.90818881989
1750;25971;1.9029;3867.86438882351
1751;25972;1.7486;3869.76728880405
1752;25973;1.7412;3871.51588881016
1753;25974;1.8585;3873.2570887804
1754;25975;2.0127;3875.11558878422
1755;25976;2.5217;3877.12828886509
1756;25977;1.9522;3879.64998877048
1757;25978;1.9246;3881.6021887064
1758;25979;2.1163;3883.52678871155
1759;25980;1.8274;3885.6430888176
1760;25981;1.7068;3887.4704887867
1761;25982;1.7157;3889.17728877068
1762;25983;1.7737;3890.892988801
1763;25984;1.9759;3892.66668879986
1764;25985;1.9814;3894.64258885384
1765;25986;2.2462;3896.62398886681
1766;25987;1.7542;3898.87018895149
1767;25988;1.9876;3900.62438893318
1768;25989;1.8343;3902.61198890209
1769;25990;13.1871;3904.44628894329
1770;25991;2.4089;3917.63338935375
1771;25992;1.7096;3920.04228937626
1772;25993;1.7809;3921.75188934803
1773;25994;1.9157;3923.53278934956
1774;25995;2.3576;3925.44848930836
1775;25996;2.3384;3927.80608928204
1776;25997;1.8928;3930.14448916912
1777;25998;1.9451;3932.03728914261
1778;25999;1.9513;3933.98238909245
1779;26000;2.3234;3935.93368911743
1780;26001;1.7149;3938.25708913803
1781;26002;1.8399;3939.97198915482
1782;26003;1.9717;3941.8118891716
1783;26004;2.0745;3943.78358912468
1784;26005;1.7534;3945.8580892086
1785;26006;1.8184;3947.61148917675
1786;26007;2.1527;3949.42988920212
1787;26008;2.0189;3951.58258914948
1788;26009;1.7734;3953.60148906708
1789;26010;1.8306;3955.37488901615
1790;26011;2.8705;3957.20548903942
1791;26012;2.2091;3960.07598912716
1792;26013;1.8327;3962.28508913517
1793;26014;1.8539;3964.11778914928
1794;26015;1.9094;3965.97168910503
1795;26016;1.9272;3967.8810890913
1796;26017;1.785;3969.80828905106
1797;26018;1.812;3971.59328901768
1798;26019;1.8465;3973.40528905392
1799;26020;2.0329;3975.25178909302
1800;26021;2.1942;3977.284689188
1801;26022;1.6348;3979.47888922691
1802;26023;1.6905;3981.11368918419
1803;26024;1.9107;3982.80418920517
1804;26025;1.8773;3984.71488916874
1805;26026;1.7979;3986.59218919277
1806;26027;1.9239;3988.39008915424
1807;26028;1.925;3990.31398916245
1808;26029;2.0515;3992.23898911476
1809;26030;1.8158;3994.29048919678
1810;26031;2.1021;3996.10628914833
1811;26032;1.8111;3998.20838904381
1812;26033;2.1726;4000.01948904991
1813;26034;1.825;4002.19208908081
1814;26035;1.9254;4004.01708912849
1815;26036;1.8254;4005.94248914719
1816;26037;2.1559;4007.76788914204
1817;26038;2.4534;4009.92378914356
1818;26039;1.7885;4012.37718904018
1819;26040;1.7556;4014.16568899155
1820;26041;2.2502;4015.92128896713
1821;26042;1.9089;4018.17148900032
1822;26043;1.8149;4020.08038902283
1823;26044;1.8123;4021.89528906345
1824;26045;2.2952;4023.70758903027
1825;26046;2.02;4026.00278913975
1826;26047;1.7881;4028.02278912067
1827;26048;1.6982;4029.81088912487
1828;26049;1.7685;4031.50908911228
1829;26050;2.1733;4033.27758908272
1830;26051;2.5001;4035.45088911057
1831;26052;2.326;4037.95098900795
1832;26053;1.8483;4040.27698898315
1833;26054;2.0903;4042.12528896332
1834;26055;1.8539;4044.21558904648
1835;26056;1.6904;4046.06948900223
1836;26057;1.7244;4047.75988900661
1837;26058;1.9172;4049.4842890501
1838;26059;3.1499;4051.40148901939
1839;26060;13.5347;4054.55138897896
1840;26061;2.6626;4068.08608937263
1841;26062;2.099;4070.74868941307
1842;26063;2.1189;4072.84768939018
1843;26064;2.1683;4074.96658945084
1844;26065;2.549;4077.13488936424
1845;26066;1.6466;4079.68388938904
1846;26067;1.7205;4081.33048939705
1847;26068;2.6273;4083.05098938942
1848;26069;2.007;4085.67828941345
1849;26070;1.7071;4087.68528938293
1850;26071;1.7214;4089.39238941669
1851;26072;1.964;4091.1137894392
1852;26073;2.1332;4093.07778942585
1853;26074;1.8374;4095.21098935604
1854;26075;2.0487;4097.04838931561
1855;26076;2.1933;4099.09708940983
1856;26077;2.0799;4101.2903894186
1857;26078;2.0599;4103.37028944492
1858;26079;1.751;4105.43018949032
1859;26080;1.8913;4107.18118953705
1860;26081;1.986;4109.07248950005
1861;26082;1.9319;4111.05848944187
1862;26083;1.7432;4112.99038946629
1863;26084;6.3941;4114.73358941078
1864;26085;2.5302;4121.12768959999
1865;26086;1.8598;4123.65788960457
1866;26087;2.1335;4125.51768958569
1867;26088;1.9027;4127.65118968487
1868;26089;2.1146;4129.55388963223
1869;26090;2.0862;4131.66848957539
1870;26091;1.9582;4133.75468957424
1871;26092;2.5097;4135.71288955212
1872;26093;1.7833;4138.22258961201
1873;26094;1.8172;4140.00588965416
1874;26095;2.0648;4141.82308959961
1875;26096;1.906;4143.88788962364
1876;26097;1.7499;4145.79388964176
1877;26098;1.7202;4147.54378962517
1878;26099;1.8573;4149.26398956776
1879;26100;1.8535;4151.12128961086
1880;26101;1.7921;4152.97478961945
1881;26102;1.6592;4154.76688957214
1882;26103;2.1397;4156.42608952522
1883;26104;1.9717;4158.56578946114
1884;26105;2.7134;4160.53748941422
1885;26106;2.3207;4163.2508893013
1886;26107;1.995;4165.57158923149
1887;26108;2.0412;4167.56658923626
1888;26109;1.8415;4169.60778915882
1889;26110;1.6736;4171.44928920269
1890;26111;1.8035;4173.12288916111
1891;26112;2.0994;4174.92638909817
1892;26113;2.4446;4177.02578914165
1893;26114;1.6701;4179.47038924694
1894;26115;1.7086;4181.14048922062
1895;26116;1.9547;4182.84908926487
1896;26117;2.0466;4184.803789258
1897;26118;2.003;4186.85038936138
1898;26119;1.6605;4188.85338938236
1899;26120;1.9388;4190.51388943195
1900;26121;2.0262;4192.45268940926
1901;26122;1.7519;4194.47888946533
1902;26123;2.1645;4196.23078942299
1903;26124;1.8255;4198.39528942108
1904;26125;1.9524;4200.22078943253
1905;26126;1.8486;4202.17318940163
1906;26127;1.777;4204.02178943157
1907;26128;12.9688;4205.79878938198
1908;26129;2.3506;4218.76758897305
1909;26130;1.849;4221.11818897724
1910;26131;2.1002;4222.96718895435
1911;26132;1.9575;4225.06738889217
1912;26133;2.1277;4227.0248888731
1913;26134;1.7084;4229.15258896351
1914;26135;1.7391;4230.86098897457
1915;26136;1.9175;4232.60008895397
1916;26137;2.2269;4234.51758897305
1917;26138;2.3902;4236.74448907375
1918;26139;1.7525;4239.13468897343
1919;26140;1.9631;4240.88718891144
1920;26141;1.9015;4242.85028886795
1921;26142;1.9124;4244.7517888546
1922;26143;1.71;4246.66418886185
1923;26144;1.7914;4248.37418889999
1924;26145;2.0853;4250.16558885574
1925;26146;1.9657;4252.25088882446
1926;26147;1.8171;4254.21658885479
1927;26148;2.4649;4256.03368890285
1928;26149;2.0819;4258.49858891964
1929;26150;1.9029;4260.580488801
1930;26151;1.6673;4262.48338878155
1931;26152;1.7365;4264.15068876743
1932;26153;1.8015;4265.88718879223
1933;26154;2.1601;4267.68868875504
1934;26155;1.9022;4269.84878873825
1935;26156;1.8435;4271.75098872185
1936;26157;1.8957;4273.59448873997
1937;26158;1.9737;4275.49018871784
1938;26159;2.1813;4277.46388876438
1939;26160;1.6645;4279.64518868923
1940;26161;1.7635;4281.30968868732
1941;26162;2.5079;4283.07318866253
1942;26163;2.3047;4285.58108866215
1943;26164;1.7957;4287.88578855991
1944;26165;1.8252;4289.68148851395
1945;26166;1.9894;4291.50668847561
1946;26167;1.9239;4293.49608850479
1947;26168;1.7685;4295.41998851299
1948;26169;2.188;4297.18848848343
1949;26170;2.412;4299.37648844719
1950;26171;2.2201;4301.78848838806
1951;26172;1.8666;4304.00858831406
1952;26173;3.6451;4305.87518835068
1953;26174;3.6321;4309.52028822899
1954;26175;2.8212;4313.15238833427
1955;26176;2.5639;4315.97358822823
1956;26177;2.04;4318.53748822212
1957;26178;1.772;4320.57748818398
1958;26179;1.8113;4322.34948813915
1959;26180;1.9643;4324.16078817844
1960;26181;1.9348;4326.12508821487
1961;26182;1.8883;4328.05988824368
1962;26183;1.9558;4329.94818818569
1963;26184;1.8466;4331.90398812294
1964;26185;1.9473;4333.75058805943
1965;26186;2.4014;4335.6978880167
1966;26187;1.7003;4338.09928810596
1967;26188;1.8586;4339.79958808422
1968;26189;2.2398;4341.65818810463
1969;26190;1.894;4343.89798808098
1970;26191;1.7439;4345.79198813438
1971;26192;1.7745;4347.53588807583
1972;26193;1.8607;4349.31038808823
1973;26194;1.8921;4351.17108809948
1974;26195;1.8072;4353.06318807602
1975;26196;1.7314;4354.87038803101
1976;26197;13.1818;4356.60178804398
1977;26198;1.8723;4369.78358793259
1978;26199;1.7018;4371.65588796139
1979;26200;1.834;4373.35768795013
1980;26201;1.9004;4375.19168794155
1981;26202;2.5147;4377.09208798409
1982;26203;1.7678;4379.60678792
1983;26204;1.6528;4381.37458789349
1984;26205;2.2932;4383.02738785744
1985;26206;1.949;4385.32058787346
1986;26207;1.799;4387.26958787441
1987;26208;1.6378;4389.06858789921
1988;26209;2.047;4390.70638787746
1989;26210;2.2785;4392.7533878088
1990;26211;1.9837;4395.03188788891
1991;26212;2.1525;4397.01558792591
1992;26213;1.702;4399.16808784008
1993;26214;1.9289;4400.87008786201
1994;26215;1.7098;4402.79898786545
1995;26216;1.6538;4404.50878787041
1996;26217;1.607;4406.16258788109
1997;26218;1.8681;4407.76958787441
1998;26219;6.6047;4409.63768792152
1999;26220;0.173;4416.24238801003
